0,1,2,3,4,5,6,7,y
2,1,666,83,255,1065367,22,2533,1
2,3,3122,70,28,1440605,97,7769,0
1,1,3694,195,274,2767884,45,4850,1
0,5,2367,40,326,372698,91,6432,2
1,5,1253,228,29,2228588,40,13403,0
0,3,1809,21,115,3396622,22,4879,1
2,5,2615,41,246,2394666,30,12021,2
2,3,3224,169,315,1100984,62,13137,1
3,1,3131,246,473,1195882,73,6203,1
0,1,2680,236,255,2395712,45,2844,2
1,3,3211,190,90,1122015,35,10102,0
3,3,275,55,159,543530,82,11578,1
3,5,719,89,406,2803766,42,15990,0
3,1,1813,144,405,1915332,5,7662,1
1,3,966,269,19,822681,27,14524,0
3,1,2223,256,330,1936132,70,10132,1
1,3,3053,168,233,3386375,62,13068,1
3,1,3330,212,423,872510,32,12533,1
1,5,3218,121,273,3861872,8,1147,0
2,1,2171,128,158,4592204,85,1688,1
2,1,3748,26,287,4612315,18,15634,1
2,1,1264,236,283,4657707,78,9900,1
2,1,1755,126,203,4336807,15,9367,1
2,1,1892,52,441,352771,26,8505,1
3,5,2033,124,181,2188533,53,11234,0
3,3,3837,292,274,4547475,44,13257,1
3,1,105,46,460,3399369,32,210,1
1,5,769,122,319,1760308,28,9498,0
1,1,2650,44,35,857798,39,14876,0
1,1,2129,141,478,95176,32,5956,1
1,3,3648,237,359,336014,77,13107,1
2,1,623,156,485,4766979,79,8552,1
2,5,716,131,365,3855015,18,8468,2
2,5,333,90,35,796736,70,8514,0
0,3,1794,182,43,1853040,11,7131,1
3,1,3953,163,273,92291,32,4462,1
1,5,3615,159,147,900321,20,10164,0
1,1,2284,67,313,3736568,97,3207,1
2,1,547,72,192,2521022,40,2388,1
1,1,1515,165,372,3185972,8,5638,1
1,3,179,177,251,3545886,35,15114,1
3,1,688,175,63,2148849,69,14232,0
2,5,3413,94,471,3935853,99,1651,2
3,1,2211,146,177,713111,78,5938,1
0,5,3320,198,128,2742186,21,3768,2
0,1,2110,11,152,508099,24,15813,2
0,5,3392,115,90,2205924,17,5596,2
2,5,3722,81,254,2216080,18,10664,2
1,1,3336,135,411,1367825,98,1975,1
2,1,2541,179,361,4392283,12,8808,1
2,5,3911,214,367,3829471,16,2965,2
1,3,3633,204,416,2121556,4,6948,1
3,1,2544,167,71,1516675,89,8493,0
0,3,1035,150,55,101965,34,5702,1
3,1,1042,284,96,3727348,92,10596,0
0,1,2812,16,108,3317219,46,3551,2
2,1,2171,63,304,1938627,75,13012,1
0,1,2634,113,408,4303573,77,15253,2
2,3,150,70,62,2958428,31,10553,0
3,1,2273,96,481,2530610,25,10357,1
2,5,476,267,201,2207851,74,7324,2
3,5,3238,187,456,1670090,24,15809,0
1,3,3287,251,485,2200433,65,1652,1
1,1,90,212,89,501508,25,11512,0
1,5,478,40,25,1112545,28,7409,0
2,3,393,298,369,3707676,36,563,1
1,1,3545,89,496,90244,82,15154,1
0,5,415,20,335,3040382,6,8683,2
3,5,3241,263,203,195068,66,8242,0
3,3,658,296,150,4737137,67,6551,1
0,1,2754,185,117,658739,72,13476,2
2,1,777,135,312,1276421,95,952,1
2,5,2326,56,274,2602852,48,5769,2
3,5,874,215,456,697480,83,9462,0
1,5,3251,116,299,1329529,70,8198,0
2,1,1425,284,218,1944419,78,2371,1
2,3,938,132,484,1783414,67,905,1
0,3,2093,143,422,4608011,48,1067,2
0,1,1391,116,174,3327254,65,5329,1
1,3,3081,59,436,2430365,44,10462,1
2,5,3770,104,351,2973703,94,7762,2
2,3,2933,277,380,2388117,63,15867,1
0,3,3458,32,329,1021576,46,4730,2
2,3,1346,63,161,686305,19,11746,1
3,5,166,263,464,3568354,64,7122,0
0,1,2915,244,299,457982,83,6674,2
1,5,2465,68,441,4421266,73,12792,0
0,1,1167,173,277,2498537,71,245,1
2,1,217,268,160,529118,50,15181,1
1,1,3051,225,216,3071962,63,4744,1
0,3,1788,192,264,1922948,41,9574,1
3,3,1414,66,362,1208405,7,14097,1
3,1,2758,154,386,3210595,9,4701,1
0,1,744,99,150,2787278,4,7041,1
3,3,974,54,352,1868427,89,9759,1
3,5,201,266,367,4998404,49,12776,0
3,1,635,30,105,1459038,76,2747,1
1,5,3998,30,438,1074572,6,12696,0
3,3,962,61,379,4508760,82,11349,1
3,1,2371,180,236,3805153,21,1107,1
3,5,1627,76,202,1322187,15,5257,0
1,5,545,122,312,1291028,67,10947,0
0,5,3845,169,323,4813961,66,10305,2
2,3,2198,275,398,317096,56,2842,1
3,3,606,241,386,3073721,68,470,1
0,5,1155,77,470,2656609,32,12890,2
3,5,1602,37,127,3163557,66,2864,0
1,3,2170,125,14,2102674,29,2890,0
0,5,3135,60,453,1921695,66,13487,2
1,5,3554,190,361,1478111,34,1081,0
3,3,206,269,252,3529206,27,7689,1
3,5,784,88,30,4090775,60,1541,0
1,5,2229,282,161,2216728,39,5025,0
2,5,3459,117,137,3643064,44,10127,2
1,3,3116,83,133,3002003,82,4997,1
3,5,1477,184,155,1117741,36,559,0
1,3,3497,193,286,3580399,19,15811,1
2,3,608,32,319,4737033,91,1909,1
1,1,2204,283,403,2128868,45,15585,1
2,1,3741,138,161,1636039,84,14101,1
2,5,2362,195,369,19179,21,5111,2
1,3,3326,68,120,3435091,23,1908,1
1,1,3200,10,478,2201305,94,9155,1
0,5,204,140,482,1524155,89,13728,2
3,1,3904,76,125,4794559,95,5657,1
2,1,3085,294,197,3125249,27,2115,1
0,3,1046,98,66,3680512,98,14441,1
1,3,2344,109,260,1793803,72,3016,1
3,1,580,198,393,1744174,19,13396,1
0,1,2955,250,416,3407009,41,15287,2
2,3,2021,279,159,3468758,26,6823,1
0,5,2635,228,461,3502939,28,13131,2
2,3,778,185,171,308633,64,12079,1
1,1,1227,242,129,144492,68,7942,1
3,5,203,160,79,2889899,95,9838,0
3,1,3807,286,421,226648,80,14144,1
3,5,141,238,360,2589279,51,4492,0
1,1,3554,180,108,4798622,74,9297,1
2,5,2435,232,176,753648,48,13245,2
1,5,1553,222,307,4054235,10,9265,0
3,1,1766,291,160,4931952,73,3254,1
1,5,3252,50,335,1545718,39,625,0
1,3,2547,131,473,398348,19,248,1
1,1,2066,236,11,499515,64,7473,0
2,3,2907,97,161,2059591,19,1415,1
0,1,836,276,410,4001366,76,7884,1
0,5,322,38,374,27296,62,2048,2
1,5,2077,256,74,2698017,13,5400,0
0,5,2685,253,335,2828102,25,6494,2
0,1,226,70,78,1651037,89,1066,1
1,3,3817,156,130,100074,92,3668,1
1,3,2928,183,118,524136,42,75,1
3,1,692,287,325,2779550,39,9800,1
0,1,1948,151,256,2659062,30,3774,1
2,3,3170,53,443,2018364,5,15883,1
1,3,616,153,102,2940961,81,3508,1
3,3,715,64,277,4278214,18,11598,1
2,3,3476,170,112,1230510,21,6643,1
0,1,3833,294,440,4708575,86,10609,2
3,1,1381,207,460,4700346,50,14541,1
1,5,2965,168,121,1032810,6,8712,0
2,3,3751,89,330,155525,50,10709,1
1,5,1848,40,420,3610337,80,7330,0
0,1,1119,121,313,2900896,66,8119,1
2,1,2399,55,353,2886020,1,4796,1
0,5,2965,214,71,642075,57,7639,2
0,3,3009,61,309,3761501,30,9127,2
3,3,457,147,412,2040309,58,13267,1
1,3,1262,83,452,3144197,52,14082,1
2,3,2919,50,145,33646,37,7028,1
0,5,1903,86,64,1125702,48,9117,2
0,5,1202,196,117,3788938,87,9183,2
2,1,2658,61,312,1304793,1,3091,1
0,3,3658,96,267,385382,19,7815,2
3,3,3387,118,262,593947,46,5454,1
3,3,1191,234,231,4834933,67,621,1
3,5,2561,257,487,684098,2,12391,0
3,3,193,78,378,4205183,56,8846,1
0,5,2539,129,176,4331919,17,12662,2
2,3,3321,76,438,637572,92,15355,1
2,3,3278,70,169,2277148,82,11771,1
2,1,536,200,458,2444413,97,5030,1
2,3,909,198,175,955183,79,12602,1
1,3,3255,160,214,4405494,22,8623,1
2,1,1985,295,276,4724391,27,1286,1
1,5,197,105,147,484843,55,2430,0
1,5,1409,272,377,750130,32,7227,0
3,3,3192,106,452,3009297,60,13719,1
1,5,3354,122,355,979062,83,14588,0
0,3,1407,134,257,3440540,28,12021,1
1,1,2908,141,64,1184759,28,10347,0
3,1,2763,130,413,1467478,74,1567,1
1,3,139,206,218,2301775,84,1583,1
0,1,1407,131,26,3163218,25,5937,1
0,1,248,291,77,429410,85,11536,1
0,3,3282,269,142,4078729,78,11682,2
3,3,587,48,197,775426,86,7909,1
3,1,3242,63,416,2544884,26,3539,1
2,5,350,170,439,2739659,75,12187,2
3,5,773,298,317,4763696,71,4692,0
0,3,1648,209,147,1087706,17,9112,1
0,3,3060,285,183,4658749,82,2200,2
3,5,1509,25,421,817386,7,11474,0
1,1,117,182,106,4085884,56,5369,1
3,5,3886,257,180,2243402,64,11473,0
3,5,2556,227,163,183235,20,3816,0
0,5,1587,96,192,3030407,38,5010,2
2,5,447,91,251,4130193,75,11449,2
0,3,669,71,313,588453,58,6111,1
2,3,3407,296,294,4600000,16,12735,1
0,1,1634,51,36,3867527,51,5907,1
3,1,1213,21,411,2858045,27,4537,1
0,1,779,243,369,2689215,51,12068,1
0,1,605,140,69,4595086,75,14491,1
0,5,2002,124,211,4542759,16,7800,2
3,3,2878,227,259,1545309,87,9854,1
3,3,3711,146,371,1627013,60,1127,1
3,1,1801,115,78,1462215,76,1350,0
3,1,2991,188,467,4169094,40,10400,1
2,5,2707,25,379,1664574,67,10513,2
2,5,2845,251,30,4287503,2,14460,0
1,1,2379,235,161,3311752,48,6699,1
3,3,2758,251,111,2649766,52,7231,1
2,3,3021,150,396,3177867,24,8188,1
0,3,3937,208,497,718463,93,15155,2
3,1,1045,121,104,4701254,98,2579,1
1,3,2009,136,455,1241505,84,3310,1
1,5,1651,30,370,1385358,82,413,0
1,5,2843,156,238,3127829,78,14624,0
0,1,1530,98,134,4530100,82,13762,1
2,5,2184,212,267,3404734,2,895,2
0,1,1152,94,331,4704907,65,3082,1
3,3,3326,176,496,3478915,20,1377,1
1,3,2888,81,378,1719671,34,11404,1
0,3,3458,18,435,1393775,41,8633,2
0,5,3375,290,245,2558929,41,3305,2
2,1,2401,267,171,3577566,75,5186,1
2,3,1453,284,51,2398431,91,7158,0
1,1,2227,247,285,4330149,23,10301,1
0,3,2693,29,362,1074532,38,3287,2
0,5,1349,242,77,4185572,44,10288,2
2,5,1772,230,182,1851827,67,12483,2
0,1,2655,26,340,4458976,62,9547,2
0,5,948,98,134,2488077,12,5718,2
0,5,1256,205,179,2184643,30,15991,2
2,1,3389,93,56,202657,95,6362,0
1,3,3929,96,270,1148728,87,11136,1
3,5,3443,163,226,797551,65,14555,0
1,1,1585,237,314,3484765,41,10274,1
3,5,3733,273,133,3162895,20,9006,0
0,5,127,232,302,3257510,6,5515,2
1,5,2881,130,171,3136210,75,548,0
3,5,3460,182,210,131775,99,15869,0
2,1,2771,13,463,3181617,4,11610,1
2,1,3677,137,411,2405974,93,6112,1
1,1,1582,119,471,227406,10,13503,1
1,5,287,46,284,3731278,51,2994,0
0,5,1207,80,215,4331057,93,8002,2
1,5,2046,298,49,2702731,38,5906,0
0,1,1265,40,282,2688448,1,12046,1
0,5,3477,277,197,3918563,8,15462,2
2,3,327,20,364,4424793,81,12455,1
2,5,3139,41,102,1456482,83,12702,2
3,3,573,66,51,813344,63,7888,0
2,5,229,175,474,1746234,33,6127,2
2,1,172,197,388,1461461,15,185,0
1,5,1319,28,116,4032660,31,15823,0
2,3,1807,125,337,1674820,21,9342,1
3,3,3494,193,74,4389803,3,10113,0
1,5,3172,279,374,4576454,66,4083,0
3,3,1144,42,318,2371128,35,6750,1
2,3,529,19,493,3021041,41,4163,1
3,1,3681,89,144,3635842,59,14228,1
1,5,3140,201,398,3292508,16,12254,0
0,5,1847,199,33,4013267,56,6596,2
3,5,2181,77,37,2425724,45,8446,0
3,3,3276,134,71,3157730,59,4644,0
1,5,2662,68,282,940944,50,10613,0
1,5,2716,106,238,4000661,85,12932,0
3,1,2454,284,29,2130708,12,611,0
2,1,865,158,12,2690403,92,5450,0
3,1,2744,287,430,3106381,12,7383,1
1,3,492,274,227,222746,33,3364,1
0,5,3190,18,408,2104715,84,4010,2
0,1,2620,292,316,4406299,49,10768,2
2,1,192,282,441,2637594,21,2261,1
3,1,241,17,145,3695210,60,2421,1
0,5,1460,217,406,4897525,52,15977,2
3,5,427,134,441,3300248,54,14936,0
1,5,2678,132,12,423618,39,7024,0
0,3,584,42,202,2364648,49,12977,1
2,3,1766,10,82,263328,64,14264,0
1,1,3414,213,424,1326039,86,2731,1
2,5,1082,15,370,152521,26,2856,2
1,1,3392,14,127,4513781,71,12011,1
0,5,1460,89,163,1877213,7,2305,2
2,5,2190,283,218,4191198,72,12652,2
2,5,2039,186,449,2632866,62,14689,2
1,3,2626,145,43,2547946,90,9142,0
2,3,1227,34,146,3860297,88,6432,1
1,5,454,192,327,4312079,24,9992,0
1,1,2937,177,129,1024612,40,4949,1
1,5,1222,187,124,767913,76,11537,0
1,5,938,104,22,1153417,47,3209,0
0,1,3388,42,78,2019265,8,5706,2
1,5,471,120,434,4686150,54,1502,0
3,1,3961,155,342,2477040,9,9485,1
2,3,1691,240,266,2309445,3,2372,1
3,3,521,281,98,4204028,54,9912,0
0,1,2990,47,56,1447876,21,10269,2
3,3,596,144,269,1739746,95,7147,1
2,3,680,244,237,4186880,48,1818,1
3,1,3647,169,456,869729,47,6146,1
0,3,3624,47,189,912531,88,5235,2
1,5,1087,159,19,3225600,68,11905,0
3,5,2875,38,293,1987952,84,13784,0
0,1,3773,153,386,3094606,63,10544,2
0,3,1879,85,135,4919507,16,14510,1
2,5,413,154,143,1278752,74,1219,2
2,5,2216,238,164,1853175,90,4760,2
3,3,3359,73,257,2185996,93,10674,1
1,3,595,278,149,2870579,5,6640,1
0,5,3290,193,327,1179393,11,436,2
3,5,2619,270,445,1520123,29,2480,0
0,1,683,277,185,59326,79,11590,1
0,1,1986,178,332,3748686,70,1455,1
1,5,1730,268,183,524292,48,173,0
1,1,1012,236,490,1222650,15,4047,1
3,5,3055,42,83,25022,84,15676,0
1,5,3856,223,360,4279762,34,5959,0
1,1,932,59,152,149317,60,15520,1
3,1,3890,219,464,3754812,62,11694,1
1,3,2877,38,301,4598547,2,3946,1
2,3,920,48,407,397742,80,9866,1
0,3,565,109,121,4942461,19,8116,1
0,5,3035,182,215,1356081,98,9423,2
0,1,1470,26,140,4131390,49,777,1
0,5,915,65,378,3176261,78,7089,2
3,1,2203,235,119,1189347,88,12126,1
0,5,1158,55,379,2833003,28,7765,2
0,3,263,76,76,2749881,48,3720,1
0,3,3242,206,391,1036670,96,1191,2
0,3,3253,151,95,101960,37,10617,2
2,5,2947,32,284,3432267,74,4081,2
0,1,2294,103,236,1153738,49,15079,2
2,1,68,251,469,1180280,48,15477,1
3,3,691,246,447,478965,73,15843,1
1,3,3133,63,334,2174089,88,8600,1
0,3,1154,147,19,2752087,29,15388,1
1,3,379,281,498,4840242,60,3792,1
1,1,915,50,426,4588192,29,2894,1
3,5,823,107,406,4937396,58,12780,0
1,5,441,192,393,1761352,48,2261,0
2,5,686,137,364,407497,23,1022,2
1,5,2404,238,444,4454492,27,410,0
1,3,3388,95,297,3392068,95,2682,1
1,3,3568,265,468,2130700,7,3240,1
0,3,3562,218,121,3689387,49,4998,2
0,5,2992,224,495,1012403,54,15396,2
2,3,2749,109,33,4420035,68,15604,0
2,3,2938,58,300,4610809,78,1674,1
0,1,1075,210,348,1447846,42,12170,1
2,1,2617,267,335,101020,74,13949,1
0,3,3883,187,177,4827100,59,1806,2
3,1,1724,254,447,4262150,44,7868,1
1,1,2733,132,118,443985,98,5169,1
1,3,3430,180,437,3438184,26,14245,1
2,3,789,145,199,1539309,23,6076,1
0,3,1595,68,499,4571634,73,8482,1
0,3,518,202,364,4985993,8,15918,1
2,5,2309,277,205,2507214,53,13003,2
0,5,1185,269,42,4746150,14,14950,2
3,3,1081,104,214,568476,71,13503,1
1,1,2901,134,321,2655676,7,7025,1
2,3,2574,50,429,570364,9,1025,1
2,3,923,263,191,2408698,3,14377,1
0,1,509,16,156,4358452,78,14416,1
2,5,2350,225,436,1654201,17,4368,2
3,3,1599,78,277,116827,44,5973,1
0,3,801,78,20,4999071,86,2363,1
0,5,1511,90,79,291714,46,9547,2
0,5,1827,39,265,4283299,90,837,2
0,1,3078,82,405,2138810,58,2478,2
3,5,903,271,228,3529512,28,8797,0
0,5,3782,98,306,2418490,14,10351,2
2,5,2333,217,418,1248155,9,15098,2
3,1,1379,222,371,2544440,26,13184,1
1,5,527,275,268,701948,2,6714,0
1,5,2776,216,12,69582,75,13432,0
2,1,3141,86,93,438734,81,10891,0
2,5,2313,297,165,4339079,34,9801,2
3,5,2952,56,160,1623320,19,12477,0
1,1,184,119,185,580779,39,7533,1
1,3,3002,209,204,2463508,82,1413,1
1,1,1202,219,435,1813867,13,4009,1
1,5,459,163,481,2428636,5,8831,0
1,5,1495,19,116,3287976,50,1799,0
0,5,1367,166,433,4592456,23,6721,2
2,1,1319,270,143,3702190,88,590,1
0,5,3822,86,285,1394352,29,15825,2
1,5,1629,266,404,351912,72,7684,0
3,1,135,140,361,1961783,26,10664,1
